episode,step,temperature_C,pressure_Torr,precursor_flow_sccm,carrier_flow_sccm,rf_power_W,deposition_time_s,current_thickness_nm,film_uniformity_pct,defect_rate_pct,action,reward,next_thickness_nm,done
6,31,693.615,1.2166,39.211,116.303,92.229,6.285,105.948,96.652,0.567,increase_rf_power,68.639,108.952,False
6,32,693.559,1.2215,41.418,115.518,93.285,6.605,108.952,98.966,0.499,increase_precursor_flow,63.456,112.295,False
6,33,694.207,1.2015,41.066,115.891,95.401,6.701,112.295,97.329,0.472,increase_rf_power,51.415,115.813,False
6,34,699.615,1.2113,40.347,114.85,93.044,6.982,115.813,97.472,0.427,increase_temperature,44.805,119.248,False
6,35,701.078,1.1902,39.271,115.186,94.546,7.082,119.248,97.844,0.385,increase_rf_power,40.052,122.59,False
6,36,700.035,1.1666,40.572,116.136,96.059,7.456,122.59,96.224,0.346,increase_rf_power,31.254,126.695,False
6,37,698.803,1.1453,39.495,115.687,93.017,7.557,126.695,97.612,0.51,decrease_rf_power,28.519,130.361,False
6,38,700.009,1.136,41.616,116.039,88.361,7.256,130.0,97.242,0.453,decrease_rf_power,25.364,133.448,False
6,39,699.072,1.1862,42.165,117.128,86.034,6.956,130.0,97.342,0.328,decrease_rf_power,26.489,133.589,False
7,0,687.887,1.27,63.986,111.319,124.588,12.937,0.47,97.196,0.932,observe,5.656,9.62,False
7,1,690.47,1.3145,63.12,111.34,124.616,12.907,9.62,95.61,0.818,increase_temperature,3.825,18.548,False
7,2,688.933,1.3166,62.326,109.69,125.202,12.953,18.548,98.19,0.856,decrease_carrier_flow,9.388,27.661,False
7,3,689.904,1.2897,61.039,112.064,122.893,12.639,27.661,96.712,0.702,increase_carrier_flow,8.835,36.414,False
7,4,689.294,1.3204,60.233,109.974,125.25,12.787,36.414,95.63,0.744,increase_rf_power,8.035,44.754,False
7,5,689.184,1.3496,59.196,109.847,126.937,12.073,44.754,95.865,0.842,increase_rf_power,10.429,52.754,False
7,6,689.678,1.3767,59.747,106.281,124.975,12.114,52.754,96.966,0.869,decrease_carrier_flow,16.263,60.429,False
7,7,690.895,1.3713,57.901,105.598,126.016,11.787,60.429,97.315,0.778,decrease_precursor_flow,23.485,67.945,False
7,8,684.767,1.3394,59.787,104.778,121.056,12.158,67.945,97.46,0.874,decrease_temperature,32.009,75.686,False
7,9,685.684,1.3484,60.484,108.194,123.484,11.684,75.686,97.463,0.962,increase_carrier_flow,45.014,83.298,False
7,10,684.831,1.3776,61.412,112.053,121.609,11.531,83.298,96.285,0.815,increase_carrier_flow,63.441,90.539,False
7,11,679.306,1.3667,61.782,111.313,126.447,11.535,90.539,96.637,1.092,decrease_temperature,90.9,97.717,False
7,12,679.864,1.4009,61.837,112.057,127.363,11.449,97.717,97.946,1.012,increase_rf_power,84.106,104.466,False
7,13,680.703,1.4324,62.978,112.075,121.404,11.604,104.466,97.492,1.008,decrease_rf_power,60.151,110.772,False
7,14,682.702,1.4098,61.425,112.466,121.32,11.456,110.772,98.501,0.999,increase_temperature,44.701,117.699,False
7,15,684.801,1.4309,62.905,112.181,116.183,11.4,117.699,95.966,0.863,decrease_rf_power,28.21,125.031,False
7,16,683.418,1.4685,63.654,113.158,117.737,11.389,125.031,95.671,0.76,increase_rf_power,20.598,131.85,False
7,17,683.718,1.4766,64.863,115.515,121.662,11.089,130.0,96.648,1.18,increase_rf_power,15.335,136.525,False
7,18,686.678,1.5045,64.476,114.191,123.635,10.759,130.0,96.221,1.071,increase_temperature,15.623,136.225,False
7,19,685.969,1.4436,64.98,113.142,123.741,10.733,130.0,96.918,0.823,decrease_carrier_flow,18.648,136.72,False
7,20,684.935,1.4607,64.366,110.729,125.413,11.07,130.0,94.983,1.032,decrease_carrier_flow,13.082,136.683,False
7,21,681.615,1.4684,63.478,108.989,124.308,11.015,130.0,96.772,0.982,decrease_temperature,17.458,136.148,False
7,22,683.575,1.4754,62.781,107.69,120.189,11.102,130.0,94.818,0.9,decrease_rf_power,14.045,136.346,False
7,23,681.773,1.5148,61.078,105.528,122.964,11.509,130.0,95.919,1.038,increase_rf_power,15.481,135.809,False
7,24,677.119,1.4683,60.797,107.853,121.875,11.539,130.0,97.915,1.001,decrease_temperature,19.467,136.213,False
7,25,677.085,1.5138,59.275,109.394,119.329,11.57,130.0,95.859,0.944,decrease_rf_power,16.367,135.473,False
7,26,677.638,1.5387,59.145,109.499,120.757,11.279,130.0,97.051,1.238,increase_rf_power,16.555,135.325,False
7,27,676.886,1.5273,59.914,110.728,119.419,11.158,130.0,95.905,1.006,decrease_rf_power,16.119,135.354,False
7,28,677.065,1.5522,59.31,107.965,114.628,10.78,130.0,96.466,0.902,decrease_rf_power,18.671,134.668,False
7,29,675.66,1.5328,58.869,109.948,116.283,10.785,130.0,96.287,1.051,increase_carrier_flow,17.008,134.809,False
7,30,676.828,1.5101,58.906,106.901,116.812,11.013,130.0,97.834,0.931,decrease_carrier_flow,20.709,135.208,False
7,31,677.263,1.5092,58.806,106.729,117.08,11.268,130.0,96.56,1.06,increase_temperature,16.736,135.673,False
7,32,675.859,1.5284,58.044,108.365,122.606,11.231,130.0,96.057,1.159,increase_rf_power,15.777,134.609,False
7,33,676.965,1.5346,59.052,109.092,125.651,11.507,130.0,96.599,1.151,increase_rf_power,16.195,135.476,False
7,34,676.351,1.5196,60.759,109.416,127.663,11.544,130.0,96.262,1.237,increase_rf_power,14.969,135.298,False
7,35,677.462,1.4768,60.544,112.09,127.128,11.004,130.0,96.79,1.077,increase_carrier_flow,16.904,135.928,False
7,36,676.719,1.5038,60.002,113.812,128.484,11.077,130.0,96.103,1.192,increase_carrier_flow,15.088,135.29,False
7,37,674.988,1.4633,60.616,114.759,129.684,11.2,130.0,96.736,1.14,decrease_temperature,16.629,135.44,False
7,38,674.014,1.4555,62.637,112.157,130.934,10.696,130.0,95.824,1.027,decrease_carrier_flow,15.859,135.352,False
7,39,674.792,1.446,60.538,113.416,134.521,11.143,130.0,96.141,1.286,increase_rf_power,14.194,135.552,False
8,0,678.855,0.9931,37.473,109.794,123.266,11.302,4.168,95.799,1.13,observe,1.463,8.004,False
8,1,681.6,0.9683,38.441,109.663,124.115,11.44,8.004,96.546,1.095,increase_temperature,3.379,12.281,False
8,2,682.219,0.9839,37.608,112.901,125.29,11.653,12.281,95.833,1.085,increase_carrier_flow,2.192,16.249,False
8,3,682.793,0.936,38.646,112.086,128.818,11.627,16.249,97.147,0.934,increase_rf_power,6.275,20.346,False
8,4,680.807,0.9311,39.473,110.089,124.648,11.874,20.346,96.186,0.851,decrease_rf_power,5.284,24.426,False
8,5,679.449,0.9309,40.403,108.933,128.791,11.669,24.426,97.432,1.063,increase_rf_power,6.481,28.396,False
8,6,678.345,0.9271,41.756,111.132,126.749,11.656,28.396,95.745,1.03,increase_carrier_flow,3.858,32.549,False
8,7,678.356,0.9556,42.964,110.638,126.215,11.855,32.549,96.946,1.0,increase_precursor_flow,7.125,36.951,False
8,8,676.417,0.9316,44.411,110.403,130.315,11.701,36.951,98.109,0.98,increase_rf_power,10.451,41.268,False
8,9,672.621,0.9638,43.584,110.372,128.851,11.782,41.268,96.31,1.157,decrease_temperature,6.372,45.266,False
8,10,670.604,0.9463,43.237,108.229,127.794,11.817,45.266,96.189,1.157,decrease_carrier_flow,7.265,49.105,False
8,11,669.293,0.9636,44.673,107.533,129.007,11.746,49.105,97.488,1.21,increase_precursor_flow,10.924,53.117,False
8,12,665.746,0.9749,45.906,107.2,131.496,11.539,53.117,96.437,1.095,decrease_temperature,11.38,56.646,False
8,13,665.267,1.0071,43.996,105.281,128.916,11.52,56.646,97.313,1.313,decrease_rf_power,13.394,60.265,False
8,14,666.257,1.0107,44.389,103.988,131.059,11.186,60.265,97.117,1.247,increase_rf_power,16.141,64.034,False
8,15,665.905,1.0207,41.528,104.441,130.776,11.171,64.034,96.157,1.174,decrease_precursor_flow,17.726,67.545,False
8,16,665.622,1.0224,41.643,104.684,133.374,10.845,67.545,97.055,1.151,increase_rf_power,23.089,70.859,False
8,17,665.981,1.0078,41.272,103.327,132.95,11.397,70.859,95.293,1.184,decrease_carrier_flow,23.157,74.126,False
8,18,669.436,0.9962,41.246,102.723,130.589,11.327,74.126,97.161,1.143,increase_temperature,33.072,78.081,False
8,19,670.731,0.9755,39.47,104.252,133.49,11.641,78.081,95.953,1.298,increase_rf_power,35.73,81.589,False
8,20,671.514,0.9656,37.851,104.423,136.187,11.281,81.589,96.179,1.328,increase_rf_power,43.412,84.964,False
8,21,673.258,0.9483,36.234,103.623,138.41,11.119,84.964,94.545,1.42,increase_rf_power,47.463,88.019,False
8,22,674.91,0.9675,37.201,104.488,137.799,11.07,88.019,97.772,1.272,increase_temperature,65.521,91.341,False
8,23,673.982,0.9791,36.191,106.745,136.146,11.22,91.341,96.246,1.247,increase_carrier_flow,75.726,94.796,False
8,24,674.004,0.9777,35.614,106.07,139.845,11.187,94.796,95.49,1.364,increase_rf_power,87.553,97.936,False
8,25,675.355,0.9917,35.356,106.93,138.237,11.109,97.936,96.543,1.159,decrease_rf_power,144.834,101.367,True
8,26,673.644,0.9945,37.083,104.057,138.932,10.697,101.367,95.65,1.219,decrease_carrier_flow,77.598,104.552,False
8,27,672.576,0.9946,36.547,101.863,140.882,10.922,104.552,94.707,1.318,decrease_carrier_flow,61.904,107.846,False
8,28,673.928,0.9689,36.556,101.689,145.487,11.5,107.846,97.398,1.241,increase_rf_power,57.514,110.969,False
8,29,675.889,0.9931,35.561,102.429,145.219,11.666,110.969,96.528,1.287,increase_temperature,45.773,114.467,False
8,30,675.554,1.0205,36.141,103.527,143.557,11.353,114.467,95.366,1.322,decrease_rf_power,35.422,117.914,False
8,31,677.506,1.0166,37.572,105.579,144.166,11.106,117.914,95.849,1.222,increase_carrier_flow,30.066,121.783,False
8,32,676.826,0.9944,36.103,106.529,142.207,12.024,121.783,94.991,1.274,decrease_rf_power,22.425,125.362,False
8,33,679.885,0.996,36.676,103.763,140.513,11.702,125.362,96.004,0.978,increase_temperature,22.427,128.973,False
8,34,677.241,0.9826,35.844,104.358,141.277,11.97,128.973,96.636,1.225,decrease_temperature,17.901,132.736,False
8,35,677.848,0.9954,35.986,103.762,140.446,11.725,130.0,95.809,1.149,decrease_rf_power,16.006,133.748,False
8,36,676.523,0.9651,36.965,103.88,138.289,11.967,130.0,94.928,1.287,decrease_rf_power,13.2,133.629,False
8,37,675.449,0.9549,37.006,105.594,138.339,11.607,130.0,95.579,1.379,increase_carrier_flow,13.883,133.559,False
8,38,675.447,0.899,37.363,108.511,142.279,12.157,130.0,96.457,1.214,increase_rf_power,17.12,133.275,False
8,39,675.895,0.8672,36.719,107.496,144.525,12.397,130.0,94.743,1.274,increase_rf_power,13.173,133.28,False
9,0,724.568,0.8676,58.233,115.399,76.645,5.795,6.007,96.245,1.096,observe,3.475,8.526,False
9,1,727.768,0.8781,58.959,117.153,73.721,6.022,8.526,94.42,0.994,increase_temperature,0.7,11.054,False
9,2,725.731,0.8914,59.072,117.43,78.598,5.641,11.054,96.548,1.027,increase_rf_power,4.858,13.621,False
9,3,725.788,0.8514,60.482,116.407,83.677,5.631,13.621,96.345,1.073,increase_rf_power,4.214,16.206,False
9,4,724.62,0.8544,60.8,115.231,83.364,5.448,16.206,96.339,1.183,decrease_carrier_flow,3.5,18.891,False
9,5,724.229,0.8609,59.479,114.56,83.89,5.924,18.891,97.454,1.082,decrease_precursor_flow,6.65,21.604,False
9,6,727.484,0.8594,61.869,113.832,81.974,5.561,21.604,96.9,1.107,increase_temperature,5.601,24.274,False
9,7,729.982,0.8766,63.835,111.51,81.311,5.422,24.274,97.016,1.181,increase_temperature,5.462,26.537,False
9,8,731.461,0.9356,63.482,110.879,81.608,5.718,26.537,95.916,1.289,increase_temperature,2.616,29.17,False
9,9,732.218,0.8845,62.257,113.13,82.612,5.49,29.17,96.324,1.27,increase_carrier_flow,3.89,31.483,False
9,10,729.502,0.8635,62.53,112.981,84.042,5.121,31.483,97.115,1.199,decrease_temperature,6.391,33.748,False
9,11,729.78,0.8611,61.695,112.873,87.191,5.085,33.748,96.11,1.147,increase_rf_power,5.12,35.865,False
9,12,729.033,0.8732,62.218,114.206,90.75,5.384,35.865,95.892,1.085,increase_rf_power,5.526,38.212,False
9,13,728.13,0.8447,61.776,113.494,89.071,5.289,38.212,96.627,1.289,decrease_rf_power,5.834,40.6,False
9,14,728.471,0.8375,61.78,113.879,90.159,5.912,40.6,97.096,1.108,increase_rf_power,8.668,43.046,False
9,15,725.329,0.8568,63.048,112.593,90.136,5.394,43.046,97.268,1.007,decrease_temperature,10.511,45.496,False
9,16,723.112,0.8625,62.525,111.887,91.985,5.046,45.496,96.753,1.059,decrease_temperature,9.81,47.909,False
9,17,725.588,0.8459,63.463,110.711,96.55,4.706,47.909,96.238,1.167,increase_rf_power,8.731,50.227,False
9,18,726.771,0.8205,62.94,111.883,99.182,4.685,50.227,97.247,1.018,increase_rf_power,12.704,52.281,False
9,19,724.184,0.8001,63.175,113.706,103.222,4.918,52.281,97.146,0.936,increase_rf_power,14.04,54.476,False
9,20,723.877,0.7795,61.927,114.206,103.686,5.125,54.476,96.793,1.023,decrease_precursor_flow,13.635,56.66,False
9,21,723.792,0.7899,61.201,114.761,105.357,4.924,56.66,96.174,0.936,increase_rf_power,14.223,58.74,False
9,22,721.542,0.8215,62.266,115.567,110.287,4.867,58.74,96.341,1.001,increase_rf_power,15.566,61.261,False
9,23,720.746,0.8308,63.102,115.396,114.729,4.939,61.261,95.748,1.043,increase_rf_power,15.704,63.674,False
9,24,720.478,0.8156,62.325,119.404,114.07,4.502,63.674,96.304,1.038,increase_carrier_flow,18.526,65.728,False
9,25,721.588,0.8325,61.681,119.914,111.88,4.316,65.728,95.584,1.069,decrease_rf_power,18.586,67.697,False
9,26,722.965,0.8569,61.72,121.08,107.477,4.575,67.697,96.955,0.997,decrease_rf_power,24.059,69.928,False
9,27,720.991,0.8195,61.008,121.927,109.202,4.164,69.928,95.955,0.919,decrease_temperature,24.787,71.783,False
9,28,718.267,0.7839,60.186,122.056,106.251,4.13,71.783,95.64,0.859,decrease_rf_power,26.956,73.678,False
9,29,720.316,0.7735,59.612,123.802,105.485,4.461,73.678,96.282,0.941,increase_temperature,30.106,75.572,False
9,30,720.957,0.799,59.064,123.863,105.331,4.672,75.572,97.279,0.936,increase_temperature,35.047,77.518,False
9,31,718.323,0.8292,61.298,125.366,108.899,4.698,77.518,95.15,0.918,increase_rf_power,34.587,79.679,False
9,32,717.139,0.8063,61.235,126.29,105.267,4.563,79.679,95.751,0.923,decrease_rf_power,40.156,81.969,False
9,33,716.17,0.82,62.333,127.401,107.54,4.218,81.969,95.82,0.884,increase_rf_power,45.427,84.167,False
9,34,716.687,0.8321,62.67,126.136,104.165,4.479,84.167,97.325,0.843,decrease_rf_power,54.43,86.483,False
9,35,713.876,0.8563,62.299,126.649,102.546,4.973,86.483,96.391,0.779,decrease_temperature,60.449,89.123,False
9,36,711.692,0.8645,63.911,125.913,103.534,4.148,89.123,96.376,0.691,decrease_temperature,69.053,91.525,False
9,37,713.855,0.8564,63.734,125.347,98.742,3.808,91.525,95.156,0.716,decrease_rf_power,74.609,93.733,False
9,38,713.055,0.9,64.502,124.511,102.003,3.586,93.733,95.713,0.851,increase_rf_power,84.156,96.0,False
9,39,712.243,0.8742,64.285,124.928,100.767,3.752,96.0,97.109,0.781,decrease_rf_power,147.735,98.169,True
10,0,678.674,1.493,62.672,113.41,82.161,11.852,4.392,96.895,1.003,observe,4.688,10.606,False
10,1,678.951,1.5202,63.535,113.167,80.486,12.193,10.606,95.22,1.018,decrease_rf_power,1.465,17.12,False
10,2,679.282,1.5397,64.445,113.593,81.949,12.212,17.12,96.139,1.044,increase_rf_power,3.503,23.272,False
10,3,679.213,1.4925,64.047,113.678,81.245,12.138,23.272,95.618,0.9,decrease_rf_power,4.264,30.047,False
10,4,678.516,1.5116,65.735,114.851,77.575,12.069,30.047,96.294,1.142,decrease_rf_power,4.597,36.595,False
10,5,676.682,1.5133,66.155,116.089,75.56,11.965,36.595,95.623,1.111,decrease_rf_power,4.606,42.255,False
10,6,674.643,1.5174,66.099,112.7,76.099,11.686,42.255,95.208,1.188,decrease_carrier_flow,4.791,48.232,False
10,7,674.077,1.525,66.224,112.318,72.259,11.243,48.232,95.99,1.182,decrease_rf_power,8.433,53.605,False
10,8,675.327,1.518,65.259,111.901,72.823,11.341,53.605,95.606,1.184,increase_temperature,10.644,59.611,False
10,9,676.179,1.5174,64.758,109.577,71.546,11.019,59.611,95.541,1.095,decrease_carrier_flow,14.796,64.772,False
10,10,677.347,1.5324,63.855,109.186,66.9,10.87,64.772,96.58,1.131,decrease_rf_power,21.456,70.087,False
10,11,679.451,1.4946,62.607,110.251,71.078,11.018,70.087,94.695,0.929,increase_rf_power,26.415,75.83,False
10,12,679.709,1.4856,61.501,110.349,71.366,11.302,75.83,97.149,1.069,decrease_precursor_flow,40.334,81.75,False
10,13,679.479,1.5122,60.523,114.571,72.304,11.416,81.75,97.55,1.124,increase_carrier_flow,54.306,87.492,False
10,14,676.269,1.5473,60.182,114.731,69.106,11.574,87.492,96.155,1.128,decrease_temperature,67.332,92.461,False
10,15,680.119,1.5969,60.228,114.827,68.172,11.906,92.461,95.75,1.183,increase_temperature,87.093,97.46,False
10,16,679.042,1.5959,58.647,115.884,73.025,12.122,97.46,95.598,1.084,increase_rf_power,86.582,102.74,False
10,17,677.156,1.5902,59.419,116.036,69.493,11.728,102.74,96.401,1.3,decrease_rf_power,67.302,107.299,False
10,18,679.881,1.5428,60.84,117.441,65.63,11.637,107.299,96.36,1.015,decrease_rf_power,51.59,112.937,False
10,19,681.102,1.4894,60.617,119.148,65.676,11.487,112.937,96.714,1.184,increase_carrier_flow,37.042,118.996,False
10,20,682.851,1.5164,61.35,119.546,65.9,11.416,118.996,95.324,1.04,increase_temperature,26.168,124.56,False
10,21,683.334,1.5524,61.309,121.052,68.598,11.346,124.56,95.827,1.148,increase_rf_power,19.443,130.2,False
10,22,684.605,1.5227,61.47,123.524,68.145,11.481,130.0,95.261,1.057,increase_carrier_flow,13.828,136.064,False
10,23,681.818,1.507,62.546,124.059,67.384,11.615,130.0,95.915,1.133,decrease_temperature,14.514,136.052,False
10,24,680.363,1.508,62.234,121.68,65.082,12.085,130.0,94.957,0.999,decrease_carrier_flow,13.498,136.196,False
10,25,680.139,1.5471,62.047,123.641,65.962,12.226,130.0,96.483,1.102,increase_carrier_flow,16.21,135.531,False
10,26,681.865,1.5267,62.224,124.169,65.577,12.348,130.0,95.393,1.225,increase_temperature,12.563,136.139,False
10,27,683.963,1.5077,62.792,123.055,62.615,12.658,130.0,96.47,1.063,decrease_rf_power,15.848,136.295,False
10,28,683.54,1.5179,63.373,121.815,64.41,12.692,130.0,95.732,1.197,increase_rf_power,13.228,136.384,False
10,29,686.893,1.5359,62.183,122.551,66.537,12.91,130.0,96.205,0.995,increase_temperature,15.369,136.927,False
10,30,685.676,1.4884,62.523,122.83,67.931,12.508,130.0,97.449,1.007,increase_rf_power,17.655,137.156,False
10,31,685.553,1.4961,64.555,121.295,68.439,12.268,130.0,95.935,1.134,increase_precursor_flow,13.847,136.879,False
10,32,689.155,1.5073,64.179,125.034,67.37,12.097,130.0,96.896,1.046,increase_carrier_flow,16.757,136.519,False
10,33,693.99,1.4726,65.637,125.139,69.385,11.603,130.0,96.566,0.869,increase_temperature,16.702,137.771,False
10,34,695.281,1.4535,65.057,124.444,64.753,11.861,130.0,95.48,0.902,decrease_rf_power,14.137,137.914,False
10,35,694.749,1.4617,64.43,123.119,67.384,11.842,130.0,96.099,0.783,increase_rf_power,16.259,138.013,False
10,36,697.203,1.4774,65.157,124.905,65.752,11.804,130.0,95.075,0.818,increase_temperature,14.381,137.361,False
10,37,699.876,1.4834,63.81,122.571,69.914,11.777,130.0,96.005,0.625,increase_rf_power,17.954,137.124,False
10,38,702.722,1.4736,65.178,122.649,73.487,11.854,130.0,96.721,0.825,increase_rf_power,17.252,137.882,False
10,39,703.418,1.4677,67.093,121.288,73.498,11.858,130.0,95.873,0.834,increase_precursor_flow,15.377,138.041,False
11,0,677.815,1.5423,39.952,139.291,89.615,5.884,1.99,95.704,0.962,observe,3.308,3.892,False
11,1,676.548,1.5563,40.089,138.618,86.99,5.964,3.892,96.403,1.212,decrease_rf_power,2.742,5.624,False
11,2,679.249,1.5743,40.004,135.71,83.684,6.349,5.624,95.592,0.973,decrease_rf_power,3.033,7.495,False
11,3,677.124,1.5436,39.953,134.373,81.831,6.115,7.495,95.906,1.016,decrease_temperature,3.415,9.413,False
11,4,678.318,1.5401,39.675,135.078,83.502,6.071,9.413,95.559,0.929,increase_rf_power,3.499,11.326,False
11,5,679.857,1.5512,40.13,135.5,83.617,6.28,11.326,96.761,0.959,increase_temperature,5.718,13.394,False
11,6,682.631,1.5569,40.762,135.923,84.235,6.059,13.394,98.171,0.877,increase_temperature,9.332,15.459,False
11,7,682.773,1.5457,40.274,138.239,82.553,5.917,15.459,95.563,0.783,increase_carrier_flow,4.984,17.325,False
11,8,684.036,1.6157,39.908,135.739,84.803,5.698,17.325,95.916,0.854,decrease_carrier_flow,5.26,19.096,False
11,9,683.68,1.6347,39.68,134.994,84.305,5.317,19.096,94.828,0.888,decrease_carrier_flow,2.971,20.623,False
11,10,685.199,1.6422,40.271,134.897,87.23,5.594,20.623,96.833,0.928,increase_rf_power,6.734,22.264,False
11,11,684.32,1.6087,40.691,135.716,89.956,5.313,22.264,96.604,0.841,increase_rf_power,7.136,23.865,False
11,12,680.549,1.618,38.839,134.298,93.335,5.861,23.865,96.04,0.916,decrease_temperature,5.459,25.436,False
11,13,684.111,1.6057,38.362,136.621,92.398,6.078,25.436,96.126,0.725,increase_temperature,7.283,27.137,False
11,14,682.0,1.6267,38.312,136.142,90.526,6.011,27.137,96.844,0.708,decrease_temperature,9.037,28.812,False
11,15,680.337,1.6307,38.213,136.747,91.195,5.92,28.812,95.961,1.037,decrease_temperature,4.828,30.365,False
11,16,678.873,1.6291,38.396,139.088,90.444,6.208,30.365,96.018,0.958,increase_carrier_flow,5.739,32.074,False
11,17,678.215,1.6227,39.251,139.434,91.033,5.87,32.074,97.602,0.955,increase_precursor_flow,9.18,33.611,False
